protein,train_miss
MTO1,0.05152027027027027
MTQ2,0.44932432432432434
MTR10,0.014358108108108109
MTR2,0.14594594594594595
MTR3,0.18175675675675676
MTR4,0.002702702702702703
MTW1,0.28091216216216214
MUB1,0.28885135135135137
MUD1,0.5511824324324325
MUD2,0.22804054054054054
MUK1,0.026013513513513515
MUM2,0.09712837837837837
MUP1,0.07618243243243243
MVD1,0.0
MVP1,0.013344594594594595
MXR1,0.010135135135135136
MXR2,0.14763513513513513
MYO1,0.10456081081081081
MYO2,0.0008445945945945946
MYO3,0.004560810810810811
MYO4,0.014695945945945947
MYO5,0.007770270270270271
MZM1,0.34070945945945946
NAB2,0.12246621621621621
NAB3,0.005067567567567568
NAB6,0.010135135135135136
NAF1,0.35962837837837835
NAM2,0.03175675675675676
NAM7,0.005067567567567568
NAM8,0.31300675675675677
NAM9,0.0037162162162162164
NAN1,0.002364864864864865
NAP1,0.0011824324324324325
NAR1,0.08682432432432433
NAS2,0.033783783783783786
NAS6,0.004391891891891892
NAT1,0.0016891891891891893
NAT2,0.047635135135135134
NAT3,0.06486486486486487
NAT4,0.6136824324324325
NAT5,0.03564189189189189
NBA1,0.07331081081081081
NBP2,0.04814189189189189
NBP35,0.21891891891891893
NCA2,0.024155405405405405
NCA3,0.08074324324324324
NCB2,0.021621621621621623
NCE102,0.0035472972972972975
NCE103,0.28125
NCL1,0.0015202702702702704
NCP1,0.0013513513513513514
NCR1,0.15945945945945947
NCS2,0.04493243243243243
NCS6,0.03614864864864865
NDC1,0.014020270270270271
NDC80,0.3219594594594595
NDE1,0.00016891891891891893
NDE2,0.3072635135135135
NDI1,0.0
NEO1,0.016385135135135134
NET1,0.0059121621621621625
NEW1,0.00033783783783783786
NFI1,0.6396959459459459
NFS1,0.0
NFU1,0.0013513513513513514
NGG1,0.04375
NGL1,0.09273648648648648
NGL2,0.01756756756756757
NGL3,0.3864864864864865
NGR1,0.01570945945945946
NHA1,0.17736486486486486
NHP10,0.033783783783783786
NHP2,0.004560810810810811
NHP6A,0.00472972972972973
NHP6B,0.00016891891891891893
NHX1,0.6788851351351352
NIC96,0.002027027027027027
NIF3,0.004391891891891892
NIP1,0.0
NIP7,0.007770270270270271
NIT1,0.7633445945945946
NIT2,0.09222972972972973
NIT3,0.0011824324324324325
NKP1,0.09543918918918919
NMA1,0.01097972972972973
NMA111,0.0006756756756756757
NMA2,0.2427364864864865
NMD2,0.02314189189189189
NMD3,0.0013513513513513514
NMD5,0.01891891891891892
NMT1,0.017736486486486486
NNF1,0.6175675675675676
NNF2,0.05456081081081081
NNK1,0.5493243243243243
NNR1,0.04966216216216216
NNR2,0.00033783783783783786
NNT1,0.026858108108108108
NOB1,0.02043918918918919
NOC2,0.0008445945945945946
NOC3,0.009121621621621622
NOC4,0.10929054054054053
NOG1,0.0008445945945945946
NOG2,0.0016891891891891893
NOP1,0.0
NOP10,0.007094594594594595
NOP12,0.0030405405405405407
NOP13,0.007770270270270271
NOP14,0.0125
NOP15,0.024493243243243243
NOP16,0.02956081081081081
NOP19,0.2591216216216216
NOP2,0.002027027027027027
NOP4,0.005067567567567568
NOP53,0.011824324324324325
NOP56,0.0
NOP58,0.0
NOP6,0.002027027027027027
NOP7,0.002364864864864865
NOP8,0.023310810810810812
NOP9,0.017905405405405406
NOT3,0.018074324324324324
NOT5,0.011486486486486487
NPA3,0.00472972972972973
NPC2,0.0005067567567567568
NPL3,0.0013513513513513514
NPL4,0.010304054054054055
NPL6,0.0057432432432432436
NPP1,0.4599662162162162
NPR1,0.009797297297297298
NPR2,0.16841216216216215
NPR3,0.11587837837837837
NPT1,0.00033783783783783786
NPY1,0.04375
NQM1,0.00016891891891891893
NRD1,0.002027027027027027
NRG1,0.31706081081081083
NRK1,0.23293918918918918
NRM1,0.32077702702702704
NRP1,0.30067567567567566
NSA1,0.007263513513513514
NSA2,0.006587837837837838
NSE1,0.4484797297297297
NSE3,0.41452702702702704
NSE4,0.7263513513513513
NSG1,0.03125
NSG2,0.11385135135135135
NSI1,0.4660472972972973
NSP1,0.002195945945945946
NSR1,0.00016891891891891893
NST1,0.0945945945945946
NTA1,0.0883445945945946
NTC20,0.2087837837837838
NTE1,0.04847972972972973
NTF2,0.00016891891891891893
NTH1,0.0005067567567567568
NTH2,0.05033783783783784
NTR2,0.5908783783783784
NUC1,0.00472972972972973
NUD1,0.27702702702702703
NUF2,0.03935810810810811
NUG1,0.00472972972972973
NUM1,0.009290540540540541
NUP1,0.01418918918918919
NUP100,0.02027027027027027
NUP116,0.01587837837837838
NUP120,0.011317567567567568
NUP133,0.004560810810810811
NUP145,0.0125
NUP157,0.009121621621621622
NUP159,0.0030405405405405407
NUP170,0.009628378378378379
NUP188,0.013175675675675676
NUP192,0.019425675675675675
NUP2,0.0018581081081081082
NUP42,0.5097972972972973
NUP49,0.03260135135135135
NUP53,0.023310810810810812
NUP57,0.005236486486486487
NUP60,0.011486486486486487
NUP82,0.021621621621621623
NUP84,0.023986486486486488
NUP85,0.0402027027027027
NUR1,0.7506756756756757
NUS1,0.02314189189189189
NUT1,0.025675675675675677
NUT2,0.16503378378378378
NVJ1,0.14341216216216215
NVJ2,0.015033783783783785
NYV1,0.18631756756756757
OAC1,0.0015202702702702704
OAF1,0.4173986486486487
OAF3,0.5834459459459459
OCA1,0.022128378378378378
OCA2,0.4570945945945946
OCA4,0.046621621621621624
OCA5,0.09391891891891892
OCA6,0.4337837837837838
OCH1,0.10878378378378378
ODC1,0.033445945945945944
ODC2,0.006587837837837838
OGG1,0.5484797297297297
OKP1,0.3572635135135135
OLA1,0.0
OLE1,0.0015202702702702704
OM14,0.31300675675675677
OM45,0.00033783783783783786
OMA1,0.7675675675675676
OMS1,0.053716216216216216
OPI1,0.05152027027027027
OPI10,0.042398648648648646
OPI3,0.012837837837837839
OPT1,0.7756756756756756
OPY1,0.06908783783783784
ORC1,0.10016891891891892
ORC2,0.5016891891891891
ORC3,0.41081081081081083
ORC4,0.14003378378378378
ORC5,0.13614864864864865
ORC6,0.27618243243243246
ORM1,0.6738175675675676
ORM2,0.2233108108108108
ORT1,0.03141891891891892
OSH2,0.008783783783783784
OSH3,0.007601351351351352
OSH6,0.009121621621621622
OSH7,0.002027027027027027
OSM1,0.009797297297297298
OST1,0.17195945945945945
OST2,0.03226351351351351
OST3,0.019256756756756758
OST5,0.05929054054054054
OST6,0.3722972972972973
OSW7,0.05945945945945946
OTU1,0.05760135135135135
OTU2,0.03564189189189189
OXA1,0.049493243243243244
OXP1,0.0038851351351351354
OXR1,0.036317567567567564
OYE2,0.0
OYE3,0.0679054054054054
PAA1,0.0013513513513513514
PAB1,0.0
PAC1,0.6331081081081081
PAC10,0.006418918918918919
PAC11,0.49898648648648647
PAD1,0.6241554054054054
PAF1,0.02195945945945946
PAH1,0.03226351351351351
PAI3,0.11756756756756757
PAL1,0.014864864864864866
PAM1,0.01587837837837838
PAM16,0.021283783783783785
PAM17,0.11300675675675675
PAM18,0.2684121621621622
PAN1,0.0016891891891891893
PAN2,0.024493243243243243
PAN3,0.019763513513513513
PAN5,0.002195945945945946
PAN6,0.03868243243243243
PAP1,0.009628378378378379
PAP2,0.03699324324324324
PAR32,0.014020270270270271
PAT1,0.0028716216216216218
PBA1,0.15405405405405406
PBI2,0.0
PBN1,0.0625
PBP1,0.0008445945945945946
PBP2,0.1606418918918919
PBP4,0.009121621621621622
PBS2,0.011993243243243244
PBY1,0.013006756756756757
PCC1,0.10016891891891892
PCD1,0.6059121621621621
PCF11,0.025
PCK1,0.1464527027027027
PCL6,0.10574324324324325
PCL8,0.5307432432432433
PCM1,0.0032094594594594596
PCP1,0.3476351351351351
PCS60,0.0010135135135135136
PCT1,0.03125
PDA1,0.0
PDB1,0.00016891891891891893
PDC1,0.0
PDC2,0.04695945945945946
PDC5,0.0005067567567567568
PDC6,0.007770270270270271
PDE1,0.0464527027027027
PDE2,0.05625
PDH1,0.012331081081081082
PDI1,0.0
PDR1,0.03868243243243243
PDR12,0.3258445945945946
PDR15,0.16554054054054054
PDR16,0.0010135135135135136
PDR17,0.018074324324324324
PDR5,0.021114864864864864
PDS5,0.03260135135135135
PDX1,0.013851351351351352
PDX3,0.002364864864864865
PEA2,0.05506756756756757
PEF1,0.2472972972972973
PEP1,0.002364864864864865
PEP12,0.09543918918918919
PEP3,0.026858108108108108
PEP4,0.0
PEP5,0.020945945945945947
PEP7,0.6673986486486486
PEP8,0.023310810810810812
PER33,0.3875
PET10,0.00016891891891891893
PET100,0.6099662162162162
PET112,0.16925675675675675
PET123,0.007432432432432433
PET127,0.24172297297297296
PET18,0.5309121621621622
PET191,0.19932432432432431
PET20,0.34442567567567567
PET309,0.41875
PET54,0.026013513513513515
PET8,0.011993243243243244
PET9,0.0
PEX1,0.055574324324324326
PEX11,0.004560810810810811
PEX12,0.7861486486486486
PEX13,0.47516891891891894
PEX14,0.0491554054054054
PEX17,0.6255067567567567
PEX19,0.014527027027027028
PEX2,0.3016891891891892
PEX25,0.1043918918918919
PEX29,0.225
PEX3,0.13885135135135135
PEX30,0.01587837837837838
PEX31,0.18513513513513513
PEX4,0.7418918918918919
PEX5,0.05388513513513513
PEX6,0.058445945945945946
PEX7,0.04172297297297297
PEX8,0.2849662162162162
PFD1,0.025675675675675677
PFF1,0.020945945945945947
PFK1,0.0
PFK2,0.0
PFK26,0.02027027027027027
PFS2,0.06148648648648649
PFY1,0.04273648648648649
PGA2,0.20625
PGA3,0.002027027027027027
PGC1,0.019763513513513513
PGD1,0.1766891891891892
PGI1,0.0
PGK1,0.0
PGM1,0.0038851351351351354
PGM2,0.0
PGS1,0.044256756756756756
PHA2,0.00945945945945946
PHB1,0.00016891891891891893
PHB2,0.0013513513513513514
PHD1,0.7148648648648649
PHM7,0.2454391891891892
PHO13,0.0006756756756756757
PHO2,0.02989864864864865
PHO23,0.518918918918919
PHO3,0.2456081081081081
PHO4,0.3657094594594595
PHO5,0.6576013513513513
PHO8,0.022804054054054054
PHO80,0.6378378378378379
PHO81,0.02787162162162162
PHO84,0.30202702702702705
PHO85,0.0035472972972972975
PHO86,0.00033783783783783786
PHO87,0.10118243243243243
PHO88,0.00016891891891891893
PHO90,0.14189189189189189
PHO91,0.04560810810810811
PHR1,0.49375
PHS1,0.1635135135135135
PIB1,0.5462837837837838
PIB2,0.03462837837837838
PIC2,0.0005067567567567568
PIF1,0.32972972972972975
PIG2,0.11925675675675676
PIH1,0.022466216216216216
PIK1,0.013682432432432433
PIL1,0.0
PIM1,0.004391891891891892
PIN2,0.22195945945945947
PIN3,0.022804054054054054
PIN4,0.04679054054054054
PIP2,0.4018581081081081
PIR1,0.36824324324324326
PIR3,0.5775337837837838
PIS1,0.0005067567567567568
PKC1,0.016385135135135134
PKH1,0.05760135135135135
PKH2,0.18361486486486486
PKH3,0.08800675675675676
PKP1,0.1525337837837838
PKP2,0.08344594594594594
PLB1,0.002702702702702703
PLB2,0.07094594594594594
PLB3,0.06148648648648649
PLP1,0.3625
PLP2,0.03868243243243243
PMA1,0.0
PMA2,0.3677364864864865
PMC1,0.0033783783783783786
PMD1,0.30793918918918917
PMI40,0.00016891891891891893
PML39,0.7347972972972973
PMR1,0.0018581081081081082
PMS1,0.7721283783783783
PMT1,0.002195945945945946
PMT2,0.0008445945945945946
PMT3,0.03445945945945946
PMT4,0.006418918918918919
PMT5,0.26942567567567566
PMT6,0.022466216216216216
PMT7,0.0875
PMU1,0.024493243243243243
PNC1,0.00016891891891891893
PNG1,0.17972972972972973
PNO1,0.009797297297297298
PNP1,0.002195945945945946
PNS1,0.2731418918918919
PNT1,0.3625
POA1,0.5327702702702702
POB3,0.0013513513513513514
POC4,0.5984797297297297
POF1,0.016216216216216217
POG1,0.28614864864864864
POL1,0.02010135135135135
POL12,0.021283783783783785
POL2,0.1339527027027027
POL3,0.02787162162162162
POL30,0.00016891891891891893
POL31,0.007770270270270271
POL32,0.42753378378378376
POL5,0.007601351351351352
POM152,0.011317567567567568
POM33,0.005574324324324325
POM34,0.016047297297297296
POP1,0.029054054054054056
POP2,0.01418918918918919
POP3,0.7660472972972973
POP4,0.2648648648648649
POP5,0.09155405405405405
POP6,0.06807432432432432
POP7,0.7967905405405405
POP8,0.3472972972972973
POR1,0.0
POR2,0.13108108108108107
POS5,0.009628378378378379
POT1,0.14577702702702702
POX1,0.06097972972972973
PPA2,0.055574324324324326
PPE1,0.3670608108108108
PPG1,0.3464527027027027
PPH21,0.04070945945945946
PPH22,0.006418918918918919
PPH3,0.18496621621621623
PPM1,0.04341216216216216
PPM2,0.047128378378378376
PPN1,0.0339527027027027
PPN2,0.5103040540540541
PPQ1,0.7015202702702703
PPS1,0.5822635135135135
PPT1,0.013513513513513514
PPX1,0.004222972972972973
PPZ1,0.06976351351351351
PRB1,0.0
PRC1,0.0011824324324324325
PRD1,0.002195945945945946
PRE1,0.002533783783783784
PRE10,0.0005067567567567568
PRE2,0.00016891891891891893
PRE3,0.00033783783783783786
PRE4,0.0006756756756756757
PRE5,0.00033783783783783786
PRE6,0.00016891891891891893
PRE7,0.0
PRE8,0.0018581081081081082
PRE9,0.0006756756756756757
PRI1,0.019932432432432434
PRI2,0.20439189189189189
PRK1,0.06841216216216216
PRM15,0.0011824324324324325
PRM4,0.2123310810810811
PRM9,0.7479729729729729
PRO1,0.0013513513513513514
PRO2,0.0006756756756756757
PRO3,0.00016891891891891893
PRP11,0.1581081081081081
PRP16,0.20777027027027026
PRP18,0.2123310810810811
PRP19,0.014864864864864866
PRP2,0.09847972972972972
PRP21,0.20236486486486485
PRP22,0.5081081081081081
PRP24,0.39087837837837835
PRP28,0.13733108108108108
PRP3,0.39054054054054055
PRP31,0.7047297297297297
PRP38,0.6565878378378378
PRP39,0.3552364864864865
PRP4,0.1679054054054054
PRP40,0.032432432432432434
PRP42,0.2731418918918919
PRP43,0.002027027027027027
PRP45,0.22347972972972974
PRP46,0.19138513513513514
PRP5,0.28361486486486487
PRP6,0.24070945945945946
PRP8,0.025506756756756756
PRP9,0.09307432432432433
PRR1,0.18631756756756757
PRS1,0.0005067567567567568
PRS2,0.006081081081081081
PRS3,0.00016891891891891893
PRS4,0.0057432432432432436
PRS5,0.0006756756756756757
PRT1,0.00016891891891891893
PRX1,0.0
PRY3,0.7890202702702702
PSA1,0.0
PSD1,0.002533783783783784
PSD2,0.2695945945945946
PSE1,0.0010135135135135136
PSF1,0.4462837837837838
PSG1,0.05810810810810811
PSK1,0.019594594594594596
PSK2,0.24932432432432433
PSP1,0.005405405405405406
PSP2,0.008108108108108109
PSR1,0.14577702702702702
PSR2,0.23412162162162162
PST1,0.013682432432432433
PST2,0.0
PSY2,0.06739864864864865
PSY4,0.31283783783783786
PTA1,0.017905405405405406
PTC1,0.02347972972972973
PTC2,0.00016891891891891893
PTC3,0.009628378378378379
PTC4,0.015033783783783785
PTC5,0.023986486486486488
PTC6,0.20371621621621622
PTC7,0.015033783783783785
PTH1,0.6035472972972973
PTH2,0.007263513513513514
PTI1,0.03125
PTK1,0.6760135135135135
PTK2,0.011993243243243244
PTM1,0.00945945945945946
PTP1,0.02516891891891892
PTP2,0.5140202702702703
PTP3,0.5342905405405406
PTR2,0.10422297297297298
PTR3,0.725
PUB1,0.00016891891891891893
PUF2,0.34070945945945946
PUF3,0.038175675675675674
PUF4,0.012837837837837839
PUF6,0.0018581081081081082
PUN1,0.3356418918918919
PUP1,0.0005067567567567568
PUP2,0.0
PUP3,0.005067567567567568
PUS1,0.036317567567567564
PUS2,0.7518581081081082
PUS4,0.023817567567567567
PUS6,0.4912162162162162
PUS7,0.006081081081081081
PUS9,0.18344594594594596
PUT1,0.23260135135135135
PUT2,0.0018581081081081082
PUT3,0.5268581081081081
PUT4,0.7469594594594594
PWP1,0.004222972972972973
PWP2,0.005067567567567568
PXA1,0.7077702702702703
PXA2,0.6903716216216216
PXL1,0.3152027027027027
PXP1,0.046621621621621624
PXP2,0.021283783783783785
PXR1,0.016891891891891893
PYC1,0.00016891891891891893
PYC2,0.00016891891891891893
PYK2,0.125
PYP1,0.008783783783783784
QCR10,0.6494932432432432
QCR2,0.0
QCR6,0.11824324324324324
QCR7,0.0006756756756756757
QCR8,0.0013513513513513514
QCR9,0.6869932432432433
QDR2,0.7690878378378379
QNS1,0.0013513513513513514
QRI1,0.005067567567567568
QRI7,0.37415540540540543
RAD1,0.17415540540540542
RAD10,0.45878378378378376
RAD14,0.5447635135135135
RAD16,0.3918918918918919
RAD18,0.21452702702702703
RAD2,0.46942567567567567
RAD23,0.0037162162162162164
RAD26,0.27804054054054056
RAD27,0.02027027027027027
RAD3,0.01841216216216216
RAD30,0.42010135135135135
RAD33,0.4804054054054054
RAD4,0.5373310810810811
RAD5,0.1527027027027027
RAD50,0.05827702702702703
RAD51,0.03125
RAD52,0.037162162162162164
RAD53,0.31672297297297297
RAD59,0.6158783783783783
RAD6,0.14087837837837838
RAD61,0.5413851351351351
RAD7,0.15658783783783783
RAF1,0.6525337837837838
RAI1,0.02989864864864865
RAM1,0.606418918918919
RAM2,0.03125
RAP1,0.005574324324324325
RAS1,0.03412162162162162
RAS2,0.00016891891891891893
RAT1,0.009121621621621622
RAV1,0.023986486486486488
RAV2,0.21266891891891893
RAX1,0.12094594594594595
RAX2,0.14121621621621622
RBA50,0.09847972972972972
RBD2,0.01587837837837838
RBG1,0.012162162162162163
RBG2,0.00625
RBK1,0.006081081081081081
RBL2,0.002702702702702703
RBS1,0.7864864864864864
RCF1,0.013006756756756757
RCF2,0.016216216216216217
RCK2,0.016385135135135134
RCL1,0.004222972972972973
RCM1,0.02668918918918919
RCN1,0.7875
RCN2,0.005574324324324325
RCO1,0.027364864864864866
RCR1,0.10202702702702703
RCR2,0.49003378378378376
RCY1,0.08192567567567567
RDH54,0.5668918918918919
RDI1,0.007601351351351352
RDL1,0.00016891891891891893
RDL2,0.002702702702702703
RDR1,0.7239864864864864
RDS2,0.15777027027027027
RDS3,0.46993243243243243
REB1,0.010304054054054055
REE1,0.7233108108108108
REF2,0.03429054054054054
REG1,0.02060810810810811
REH1,0.019425675675675675
REI1,0.03699324324324324
REP1,0.45152027027027025
REP2,0.4748310810810811
RER1,0.06486486486486487
RER2,0.046621621621621624
RET1,0.0038851351351351354
RET2,0.002027027027027027
RET3,0.0035472972972972975
REX2,0.01722972972972973
REX3,0.40320945945945946
REX4,0.03310810810810811
RFA1,0.0011824324324324325
RFA2,0.010304054054054055
RFA3,0.19273648648648647
RFC1,0.006081081081081081
RFC2,0.002027027027027027
RFC3,0.0037162162162162164
RFC4,0.004054054054054054
RFC5,0.007601351351351352
RFM1,0.3518581081081081
RFS1,0.0006756756756756757
RFT1,0.21114864864864866
RFX1,0.4506756756756757
RGA1,0.07601351351351351
RGA2,0.04155405405405405
RGC1,0.06317567567567567
RGD1,0.02314189189189189
RGD2,0.026858108108108108
RGI1,0.0033783783783783786
RGP1,0.0883445945945946
RGR1,0.027364864864864866
RGT1,0.24662162162162163
RHB1,0.19577702702702704
RHO1,0.00016891891891891893
RHO2,0.2891891891891892
RHO3,0.0008445945945945946
RHO4,0.24949324324324323
RHO5,0.014864864864864866
RIA1,0.007094594594594595
RIB1,0.05219594594594595
RIB2,0.05506756756756757
RIB3,0.0
RIB4,0.0028716216216216218
RIB5,0.03327702702702703
RIB7,0.7035472972972973
RIC1,0.07415540540540541
RIF1,0.11047297297297297
RIM1,0.00016891891891891893
RIM101,0.4599662162162162
RIM11,0.04375
RIM13,0.6648648648648648
RIM15,0.07668918918918918
RIM2,0.011655405405405406
RIM20,0.04983108108108108
RIM4,0.39864864864864863
RIM8,0.12212837837837838
RIO1,0.02956081081081081
RIO2,0.011317567567567568
RIP1,0.0006756756756756757
RIT1,0.33716216216216216
RIX1,0.01722972972972973
RIX7,0.03175675675675676
RKI1,0.0005067567567567568
RKM1,0.03141891891891892
RKM2,0.2738175675675676
RKM3,0.3216216216216216
RKM4,0.16013513513513514
RKR1,0.014358108108108109
RLF2,0.14966216216216216
RLI1,0.0
RLM1,0.4125
RLP24,0.011824324324324325
RLP7,0.0015202702702702704
RMD1,0.03361486486486486
RMD5,0.35743243243243245
RMD8,0.05777027027027027
RMD9,0.015540540540540541
RMI1,0.5768581081081081
RML2,0.01756756756756757
RMR1,0.32280405405405405
RMT2,0.034797297297297296
RNA1,0.0059121621621621625
RNA14,0.02364864864864865
RNA15,0.021114864864864864
RNH1,0.3109797297297297
RNH201,0.4613175675675676
RNH202,0.3787162162162162
RNH203,0.34864864864864864
RNH70,0.18125
RNQ1,0.002195945945945946
RNR1,0.002533783783783784
RNR2,0.0
RNR3,0.7363175675675676
RNR4,0.0
RNT1,0.02043918918918919
RNY1,0.00945945945945946
ROD1,0.1883445945945946
ROG1,0.7096283783783783
ROK1,0.021283783783783785
ROM2,0.05439189189189189
ROT2,0.02989864864864865
ROX1,0.08361486486486487
ROY1,0.02010135135135135
RPA12,0.02195945945945946
RPA135,0.002027027027027027
RPA14,0.0910472972972973
RPA190,0.00033783783783783786
RPA34,0.03006756756756757
RPA43,0.00472972972972973
RPA49,0.002702702702702703
RPB10,0.0015202702702702704
RPB11,0.031925675675675676
RPB2,0.0008445945945945946
RPB3,0.0018581081081081082
RPB4,0.006925675675675676
RPB5,0.005405405405405406
RPB7,0.010135135135135136
RPB8,0.029391891891891894
RPB9,0.011317567567567568
RPC10,0.010135135135135136
RPC11,0.05726351351351351
RPC17,0.0402027027027027
RPC19,0.002364864864864865
RPC25,0.03141891891891892
RPC31,0.10337837837837838
RPC34,0.06148648648648649
RPC37,0.021114864864864864
RPC40,0.0008445945945945946
RPC53,0.021283783783783785
RPC82,0.013851351351351352
RPD3,0.011317567567567568
RPE1,0.031925675675675676
RPF1,0.020945945945945947
RPF2,0.02702702702702703
RPG1,0.00016891891891891893
RPH1,0.15472972972972973
RPL10,0.0
RPL11A,0.2991554054054054
RPL11B,0.7008445945945946
RPL12A,0.0
RPL13A,0.04442567567567567
RPL13B,0.0
RPL14A,0.5790540540540541
RPL14B,0.018074324324324324
RPL15A,0.0
RPL15B,0.2097972972972973
RPL16A,0.0
RPL16B,0.0
RPL17A,0.0
RPL17B,0.0015202702702702704
RPL18A,0.0
RPL19A,0.0
RPL1A,0.0
RPL20A,0.0
RPL21A,0.0
RPL21B,0.02043918918918919
RPL22A,0.0016891891891891893
RPL23A,0.0
RPL24A,0.00016891891891891893
RPL24B,0.0
RPL25,0.0
RPL26A,0.5861486486486487
RPL26B,0.0
RPL27A,0.0
RPL28,0.00033783783783783786
RPL29,0.0402027027027027
RPL2A,0.0
RPL3,0.0
RPL30,0.0
RPL31A,0.06452702702702702
RPL31B,0.009966216216216217
RPL32,0.0
RPL33A,0.2775337837837838
RPL33B,0.00016891891891891893
RPL34B,0.0
RPL35A,0.00016891891891891893
RPL36A,0.5030405405405406
RPL36B,0.0
RPL37A,0.3158783783783784
RPL37B,0.5744932432432432
RPL38,0.0011824324324324325
RPL39,0.00016891891891891893
RPL42A,0.28091216216216214
RPL43A,0.0
RPL4A,0.0
RPL4B,0.7344594594594595
RPL5,0.0
RPL6A,0.00016891891891891893
RPL6B,0.0
RPL7B,0.0
RPL8A,0.00033783783783783786
RPL8B,0.0
RPL9A,0.0
RPL9B,0.25456081081081083
RPM2,0.02989864864864865
RPN1,0.00033783783783783786
RPN10,0.0011824324324324325
RPN11,0.0008445945945945946
RPN12,0.011317567567567568
RPN13,0.004898648648648649
RPN14,0.02989864864864865
RPN2,0.00016891891891891893
RPN3,0.002195945945945946
RPN5,0.0006756756756756757
RPN6,0.0005067567567567568
RPN7,0.0005067567567567568
RPN8,0.0015202702702702704
RPN9,0.0008445945945945946
RPO21,0.0011824324324324325
RPO26,0.13192567567567567
RPO31,0.013175675675675676
RPO41,0.04375
RPP0,0.0
RPP1,0.018074324324324324
RPP1A,0.0028716216216216218
RPP1B,0.00016891891891891893
RPP2A,0.0
RPP2B,0.0
RPS0A,0.4858108108108108
RPS0B,0.0
RPS10A,0.00033783783783783786
RPS11A,0.0
RPS12,0.00016891891891891893
RPS13,0.0
RPS14B,0.0
RPS15,0.0
RPS16A,0.0
RPS17A,0.0
RPS18A,0.0
RPS19A,0.0
RPS1A,0.00016891891891891893
RPS1B,0.0
RPS2,0.0
RPS20,0.0
RPS21A,0.07263513513513513
RPS21B,0.00016891891891891893
RPS22A,0.0
RPS23A,0.0008445945945945946
RPS24A,0.0008445945945945946
RPS25B,0.0
RPS26A,0.13817567567567568
RPS27A,0.02010135135135135
RPS28A,0.0
RPS29A,0.0918918918918919
RPS29B,0.01114864864864865
RPS3,0.0
RPS30A,0.022972972972972974
RPS31,0.0
RPS4A,0.0
RPS5,0.0
RPS6A,0.0
RPS7A,0.0
RPS7B,0.00016891891891891893
RPS8A,0.0
RPS9A,0.28412162162162163
RPS9B,0.0
RPT1,0.00033783783783783786
RPT2,0.00033783783783783786
RPT3,0.0
RPT4,0.0013513513513513514
RPT5,0.0006756756756756757
RPT6,0.0011824324324324325
RQC1,0.015540540540540541
RQC2,0.012162162162162163
RQT4,0.08885135135135135
RRB1,0.0037162162162162164
RRD1,0.27364864864864863
RRD2,0.05489864864864865
RRF1,0.017736486486486486
RRG8,0.7744932432432432
RRG9,0.6067567567567568
RRI2,0.6694256756756757
RRM3,0.48260135135135135
RRN6,0.7065878378378379
RRN9,0.3643581081081081
RRP1,0.016891891891891893
RRP12,0.002364864864864865
RRP14,0.036317567567567564
RRP15,0.028040540540540542
RRP17,0.16638513513513514
RRP3,0.002027027027027027
RRP36,0.23023648648648648
RRP4,0.002533783783783784
RRP40,0.0464527027027027
RRP42,0.09847972972972972
RRP43,0.005067567567567568
RRP45,0.011655405405405406
RRP46,0.007770270270270271
RRP5,0.00033783783783783786
RRP6,0.012331081081081082
RRP7,0.05287162162162162
RRP8,0.018243243243243244
RRP9,0.002364864864864865
RRS1,0.04222972972972973
RRT14,0.37027027027027026
RRT2,0.05692567567567568
RSA1,0.1268581081081081
RSA3,0.3385135135135135
RSA4,0.007432432432432433
RSC1,0.06587837837837837
RSC2,0.016722972972972972
RSC3,0.017905405405405406
RSC30,0.037668918918918916
RSC4,0.016722972972972972
RSC58,0.01722972972972973
RSC6,0.012162162162162163
RSC8,0.0032094594594594596
RSC9,0.017398648648648648
RSE1,0.02652027027027027
RSF2,0.42719594594594595
RSM10,0.010641891891891892
RSM18,0.045777027027027024
RSM19,0.008952702702702703
RSM22,0.032432432432432434
RSM23,0.0030405405405405407
RSM24,0.02652027027027027
RSM25,0.009628378378378379
RSM26,0.08547297297297297
RSM27,0.036317567567567564
RSM28,0.02027027027027027
RSM7,0.014020270270270271
RSN1,0.047128378378378376
RSP5,0.0006756756756756757
RSR1,0.0013513513513513514
RTC1,0.39611486486486486
RTC3,0.0
RTC4,0.6599662162162162
RTC5,0.05760135135135135
RTF1,0.019763513513513513
RTG1,0.3260135135135135
RTG2,0.002702702702702703
RTG3,0.049493243243243244
RTK1,0.02787162162162162
RTN1,0.0
RTN2,0.017736486486486486
RTP1,0.1839527027027027
RTR1,0.2543918918918919
RTS1,0.01722972972972973
RTS2,0.3783783783783784
RTS3,0.5798986486486486
RTT10,0.007601351351351352
RTT101,0.06841216216216216
RTT102,0.016047297297297296
RTT103,0.013175675675675676
RTT106,0.03006756756756757
RTT107,0.5817567567567568
RTT109,0.35236486486486485
RUB1,0.5376689189189189
RUD3,0.06756756756756757
RUP1,0.016722972972972972
RVB1,0.00033783783783783786
RVB2,0.0
RVS161,0.0032094594594594596
RVS167,0.00016891891891891893
RXT2,0.06807432432432432
RXT3,0.050844594594594596
SAC1,0.00016891891891891893
SAC3,0.1847972972972973
SAC6,0.00016891891891891893
SAC7,0.07787162162162162
SAD1,0.10320945945945946
SAF1,0.027533783783783784
SAH1,0.0
